,Label,clean_text,String,encoded_label
776,positive,top news koran rakyat merdeka ketemu prabowo erick main hati,"Top News Koran Rakyat Merdeka Sering Ketemu, Prabowo-Erick Sudah Main Hati",1.0
777,negative,ngutip orang bodoh ditipu prabowo berkali kali rt mihrabku tidak peduli ahy anies orang bodoh ditipu prabowo berkali kali,"Sekali lagi, cuma ngutip ""...... hanya orang bodoh yang mau ditipu Prabowo berkali-kali"" RT @mihrabku: Saya gak peduli AHY atau Anies. Tapi hanya orang bodoh yang mau ditipu Prabowo berkali-kali.",0.0
778,positive,menhan bangga korps baret ungu memiliki sejarah gemilang sejarah republik indonesia prabowo subianto prabowountukindonesia bangkitbersama,Menhan merasa bangga karena Korps baret ungu memiliki sejarah yang gemilang dalam sejarah Republik Indonesia. Prabowo Subianto #PrabowoUntukIndonesia #BangkitBersama,1.0
779,positive,laporkan presiden tindakan bersyukur mendengar langsung bupati ditangani terkesan prabowo prabowopeduli kerjasama,"Jadi kalau ada hal-hal sangat penting, nanti saya laporkan ke Bapak Presiden dan pasti akan ada tindakan lanjut. Kita bersyukur, dan saya mendengar langsung dari Bapak Bupati semua dapat ditangani, saya terkesan,” ujar Prabowo. #PrabowoPeduli #kerjasama",1.0
780,positive,urgensi pangkat deddy corbuzier mahfud prabowo republika online republika prabowounggul bangkitbersama,"Ditanya Urgensi Pangkat Deddy Corbuzier, Mahfud: Pak Prabowo Lebih Tahu | Republika Online - Republika  #PrabowoUnggul #BangkitBersama",1.0
781,positive,spill capres pakai bahasa inggris maaf om ganjarpranowo tante puanmaharani_ri capres terkuat 2positive24 2 prabowo aniesbaswedan,"Spill capres pakai bahasa inggris. Maaf untuk om @ganjarpranowo dan Tante @puanmaharani_ri Capres terkuat 2positive24 saat ini cuma 2, pak @prabowo dan pak @aniesbaswedan.",1.0
782,positive,adab prabowo subianto diajak mobil presiden jokowi sorotan prabowounggul bangkitbersama,Adab Prabowo Subianto Saat Diajak Satu Mobil dengan Presiden Jokowi Jadi Sorotan -   #PrabowoUnggul #BangkitBersama,1.0
783,positive,berita menhan adab prabowo subianto subianto diajak mobil presiden prabowountukindonesia bangkitbersama setyoko2positive24,Berita Menhan: Adab Prabowo Subianto Subianto Saat Diajak Satu Mobil dengan Presiden ... -   #PrabowoUntukIndonesia #BangkitBersama #Setyoko2positive24,1.0
784,positive,adab prabowo subianto subianto diajak mobil presiden jokowi sorotan prabowountukindonesia bangkitbersama setyoko2positive24,Adab Prabowo Subianto Subianto Saat Diajak Satu Mobil dengan Presiden Jokowi Jadi Sorotan -   #PrabowoUntukIndonesia #BangkitBersama #Setyoko2positive24,1.0
785,positive,breaking news adab prabowo subianto subianto diajak mobil presiden jokowi sorotan prabowountukindonesia bangkitbersama prabowo,Breaking News : Adab Prabowo Subianto Subianto Saat Diajak Satu Mobil dengan Presiden Jokowi Jadi Sorotan -   #PrabowoUntukIndonesia #BangkitBersama #Prabowo,1.0
786,positive,5 prestasi gemilang prabowo subianto aktif anggota militer okezone news prabowounggul bangkitbersama,5 Prestasi Gemilang Prabowo Subianto Saat Masih Aktif Sebagai Anggota Militer - Okezone News  #PrabowoUnggul #BangkitBersama,1.0
787,positive,yang bangsa diubah revolusi minimal reformasi jilid ii ya ribut karena dipentas yang pentasnya oligarki anies prabowo ganjar pemanis sadarlah kawan² rt partaisocmed solusi perbaikan karena kpk terlanjur dilemahkan revisi uu pemimpin mengembalikan ditolak dpr peluang perbaikan revolusi minimal reformasi,"Ini yg betul, bangsa ini hanya bisa diubah lewat Revolusi minimal Reformasi jilid II. Jika tidak, ya begitu-begitu saya. Kita ribut setiap hari krn merasa benar tapi dipentas yg sama, pentasnya oligarki. Kalaupun ada Anies, Prabowo juga Ganjar ini cuma pemanis. Sadarlah kawan². RT @PartaiSocmed: Kami tidak melihat ada solusi perbaikan krn KPK sudah terlanjur dilemahkan lewat revisi UU dan pemimpin selanjutnya tidak mungkin bisa mengembalikan seperti semula karena pasti akan ditolak DPR. Peluang perbaikan hanya mungkin jika terjadi revolusi atau minimal reformasi",1.0
788,positive,prabowo janji jokowi bukti buka mata lebar lebar berfikir akal sehat terpengaruh isu sara memilih presiden pemimpin agama,"Prabowo memberi JANJI, Jokowi memberi BUKTI. Buka mata lebar-lebar, berfikir dengan akal sehat. Jangan terpengaruh isu SARA, kita memilih Presiden bukan Pemimpin Agama",1.0
789,negative,rrc tiongkok kasih indonesia bong islah_bahrawi yusuf_dumdum psi_id husinshihab gunromli cokro_tv dennysiregar7 rt hidayatnatari arab saudi serahkan 3positive ton kurma 5positive ribu eksemplar alquran alhamdulillah diterima imam mesjid istiqlal nasiruddin amir distribusikan daerah2 provinsi indonesia,RRC Tiongkok sudah ngasih apa ke Indonesia bong @islah_bahrawi @yusuf_dumdum @psi_id @HusinShihab @GunRomli @cokro_tv @Dennysiregar7 RT @HidayatNatari: Arab Saudi Serahkan 3positive Ton Kurma dan 5positive Ribu Eksemplar Alquran  Alhamdulillah...telah diterima oleh Imam Mesjid Istiqlal Nasiruddin Amir dan akan distribusikan ke daerah2 propinsi Indonesia.,0.0
790,positive,hai kak b_ear_9 spess psikologi dikerjain sarjana psi open joki tugas skripsi bimbingan konsultasi tutor cari jurnal inter nasional skoring parafrase manual dm wa profile,"Hai kak 💫 @/b_ear_9 spess psikologi dikerjain oleh sarjana psi, open buat joki : Tugas Skripsi Bimbingan konsultasi tutor Cari jurnal inter/nasional Skoring Parafrase manual 💌 bisa dm atau wa di profile",1.0
791,positive,anies adalah pemimpin yang hebat berkata2 bohong khianat aniesbaswedan prabowo gerindra andre_rosiade bumnbersatu nasdem pdemokrat pksejahtera abu_waras sewordtv psi_id alisyarief pdi_perjuangan tatakujiyati musniumar geiszchalifah,Anies adlh pemimpin yg hebat berkata2 Tidak bohong & khianat @aniesbaswedan @prabowo @Gerindra @andre_rosiade @bumnbersatu @NasDem @PDemokrat @PKSejahtera @abu_waras @SewordTv @psi_id @alisyarief @PDI_Perjuangan @tatakujiyati @musniumar @GeiszChalifah,1.0
792,negative,najwa syihab 2positive24 memilih caleg dpd dpr dprd dprri mundur 2 repelita pdip psi perindo golkar dekat² koalisi dangan pdip dipilih caleg²nya kerja rezim anak pki,"*NAJWA SYIHAB ... mulai 2positive24 tidak perlu dan jangan pernah memilih Caleg untuk DPD, DPR, DPRD, maupun DPRRI, ingat mundur 2 Repelita, PDIP, PSI, Perindo, Golkar, dan yang dekat² koalisi dangan PDIP jangan pernah lagi dipilih caleg²nya. CARA KERJA REZIM ANAK PKI",0.0
793,negative,kalau tidak suka curiga pdi perjuangan serbu ramai-ramai masuk curiga psi serbu masuk jadi caleg nanti depannya habis2negative2terbitlahpositive2 nekdetektif,Klo gak suka atau curiga sama PDI Perjuangan. Serbu. Rame2 masuk sana. Curiga sama PSI. Serbu juga. Masuk jd Caleg nnti buat ke depannya. #Habis2negative2Terbitlahpositive2 NekDetektif,0.0
794,negative,monggo tanggapan psi_id bawaslu_ri kpu_id jokowi rt giginpraginanto contoh kongkrit politik identitas palsu agama permainkan kepentingan politiknya,Monggo #tanggapan @psi_id @bawaslu_RI @KPU_ID @jokowi RT @giginpraginanto: Contoh kongkrit dari politik identitas palsu. Agama dia permainkan demi kepentingan politiknya sendiri.,0.0
795,positive,saya mau design nasi bakar disuru emak wkakak cari tahu psi unj untuk meyakinkann hati enih kelarin nempel progress kerjainn progress pu semoga selesai hari,hari ini sy mw: - design nasi bakar disuru emak wkakak 😔😇😛😛 - cari tau psi unj utk meyakinkann hati enih... - kelarin nempel progress... 😞😇😔😇 - kerjainn progress pu smg selesai hr ini 🤲,1.0
796,positive,jalani hidup terbaik,Tetap jalani hidup ini melakukan yang terbaik,1.0
797,negative,mantap psi lidah bertulang ha ha ha tidak malu bohong selalu nie ye merdeka,"Mantap PSI, ingat memang Lidah tak Bertulang ha ha ha nggak malu bohong melulu nie ye MERDEKA🤟👍🙏🇮🇩.",0.0
798,positive,guerrilla air 62ci pro 3positivepositivepositive psi round p3 paintball tank black rxomuys,Guerrilla Air 62ci Pro 3positivepositivepositive PSI Round P3 Paintball Tank - Black RXOMUYS,1.0
799,positive,recording jet mi kurpa ta hasi hooopi malu psi universal making off oficial,RECORDING JET > MI KURPA TA HASI HOOOPI MALU Psi Universal - Making Off Oficial,1.0
800,negative,kafir jualan identitas islam psi_id giring_ganesha husinshihab islah_bahrawi rt geloraco beredar spanduk grace psi pakai kerudung netizen cari simpatik umat islam preetlah,"Kafir kok jualan identitas Islam @psi_id @Giring_Ganesha @HusinShihab 🤣🤣🤣🤣🤣@islah_bahrawi RT @geloraco: Beredar Spanduk Grace PSI Pakai Kerudung, Netizen: Mau Cari Simpatik Umat Islam, Preetlah!",0.0
801,negative,kamu tidak bong islah_bahrawi husinshihab psi_id yusuf_dumdum uki23 dennysiregar7 framing busuk gerombolan cebong buzzer londo ireng tidak mempan rt mdy_asmaranegative7positivenegative surya paloh anies baswedan jika ahy airlangga duduk meja buka puasa nasdem jakarta partai nasdem menggelar buka puasa nasdem tower jakarta sabtu 25 3 2positive23 ketua nasdem surya paloh calon presiden diusung,"Lo kok gak ikut bong @islah_bahrawi @HusinShihab @psi_id @yusuf_dumdum @Uki23 @Dennysiregar7 🤣🤣🤣🤣🤣🤣🤣🤣 framing busuk gerombolan cebong buzzer Londo Ireng gak mempan 🤣🤣🤣 RT @Mdy_Asmaranegative7positivenegative: Surya Paloh, Anies Baswedan, JK, AHY, dan Airlangga Duduk Satu Meja di Buka Puasa NasDem Jakarta Partai NasDem menggelar buka puasa bersama di NasDem Tower, Jakarta, Sabtu (25/3/2positive23). Ketua Umum NasDem Surya Paloh, bakal calon presiden yang diusung …",0.0
802,positive,kedatangan timnas israel indonesia psi olahraga,"Tak Masalah Akan Kedatangan Timnas Israel Menuju Indonesia, PSI: Ini Hanya Masalah Olahraga!",1.0
803,positive,psi psi rt cardaan_ ᅟ ᅟ ᅟ ᅟᅟ 𝗍ɑ𝗄𝖾 а 𝒍𝘰𝗈𝗄 𝖎𝗇ѕⅰ𝖽𝖾 𝗒ᦅ𝗎𝗋 𝖍𝖾ɑ𝗋𝗍 ᅟ ᅟᅟ ıѕ 𝗍𝗁𝖾𝗋𝖾 ɑ𝗇ꭚ 𝚛𝚘𝚘𝚖 𝖿𝗈𝗋 ꭑ𝖾 ᅟ ᅟ,Psi psi RT @cardaan_: ᅟ ᅟ ᅟ ᅟᅟ 𝗍ɑ𝗄𝖾 а 𝒍𝘰𝗈𝗄 𝖎𝗇ѕⅰ𝖽𝖾 𝗒ᦅ𝗎𝗋 𝖍𝖾ɑ𝗋𝗍 ᅟ ᅟᅟ ıѕ 𝗍𝗁𝖾𝗋𝖾 ɑ𝗇ꭚ﹝𝚛𝚘𝚘𝚖﹞𝖿𝗈𝗋 ꭑ𝖾? ᅟ ᅟ,1.0
804,positive,negative pdi p psi ganjar puan 2 gerindra pkb prabowo imin 3 golkar pan ppp airlangga eric zull hasan 4 nasdem demokrat pks anies ahy gatot republikbalaklongan lembahcawenepurwakencana rt dwija_pangarsa suarademokrasnegative perolehan suara pilpres pileg hasil pemilu 2positivenegative9 catan mengikuti pengumuman resmi kpu,negative.PDI P + PSI 👉GANJAR-PUAN 2.GERINDRA+PKB👉PRABOWO-IMIN 3.GOLKAR+PAN+PPP👉AIRLANGGA-ERIC/ZULL HASAN 4.NASDEM+DEMOKRAT+PKS👉ANIES-AHY/GATOT #RepublikBalakLongan #LembahCawenePurwakencana RT @dwija_pangarsa: @SuaraDemokrasnegative Perolehan suara pilpres dan pileg hasil pemilu 2positivenegative9 (catan saya ketika mengikuti pengumuman resmi dari KPU kala itu):,1.0
805,negative,suka psi tetaplah perjuangkan toleransi anti diskriminasi kerudung pakaian khas wanita indonesia diganti maju psi rt helmifelis_ capai capai teriak pakai agama berpolitik eh giliran puasa kemunafikan tahu orang beragama islam politik jahat politik menipu identitas psi rusak parah,"saya suka PSI tetaplah perjuangkan toleransi anti diskriminasi..kerudung adalah pakaian khas wanita Indonesia dari dulu sebelum diganti yang lain. Maju PSI RT @HelmiFelis_: Capek-capek teriak jangan pake agama untuk berpolitik, eh giliran puasa dia begini 🤦🏻‍♂️ Terlalu banyak kemunafikan, padahal semua tau dia bukan orang yang beragama Islam Politik Jahat itu adalah Politik Menipu Identitas... PSI rusak parah... 🤦🏻‍♂️ .",0.0
806,positive,berita alusista kritik prabowo subianto alutsista pengamat psi paham pertahanan okezone news prabowountukindonesia bangkitbersama setyoko2positive24,"Berita Alusista: Kritik Prabowo Subianto soal Alutsista, Pengamat: PSI Tak Paham soal Pertahanan - Okezone News  #PrabowoUntukIndonesia #BangkitBersama #Setyoko2positive24",1.0
807,negative,bacot gd politik identitas indahnya islam tidak hancur mulut² bau comberan psi_id,Bacot gd. Politik identitas. Indahnya ISLAM nggak akan hancur oleh mulut² bau comberan @psi_id,0.0
808,positive,jokowi mata generasi muda peduli lingkungan,Jokowi di Mata Generasi Muda Peduli Lingkungan,1.0
809,negative,rrc komunis kirim indonesia bos islah_bahrawi yaqutcqoumas psi_id husinshihab rt didienazhar ya barangnya,RRC KOMUNIS SUDAH KIRIM APA KE INDONESIA BOS @islah_bahrawi @YaqutCQoumas @psi_id @HusinShihab ???? RT @didienAZHAR: Ke mana ya barangnya? 🤭,0.0
810,positive,psi psi psi rt bzanette o funcionário do turismo aveni de oliveira filmou uma onça pintada atravessando a rodovia das cataratas dentro da unidade de conservação do parque nacional do iguaçu nomor final da tarde desta sexta feira,"Psi psi psi RT @bzanette: O funcionário do turismo Aveni de Oliveira filmou uma onça-pintada atravessando a rodovia das Cataratas, dentro da unidade de conservação do Parque Nacional do Iguaçu, no final da tarde desta sexta-feira.",1.0
811,positive,terang benderang psi sosialisasi partainya bawaslu_ri mikir anies keliling bicara perubahan demokrasi perubahan arah pembangunan dianggap capres bawaslu rt oposisicerdas psi diduga lakukan pelanggaran kampanye jadwal,"Sudah terang benderang PSI melakukan sosialisasi partainya, @bawaslu_RI masih mau mikir dulu. Sementara Anies yang keliling bicara pentingnya perubahan demokrasi dan perubahan arah pembangunan, sudah dianggap capres oleh Bawaslu...😂😂😂 RT @OposisiCerdas: PSI Diduga Lakukan Pelanggaran karena Kampanye di Luar Jadwal",1.0
812,negative,teruslah bicarakan politik identitas dapatkan betapa asyiknya bermain politik identitas pdi_perjuangan psi_id,teruslah bicarakan politik identitas sampai kalian bisa dapatkan betapa asyiknya bermain politik identitas. @PDI_Perjuangan @psi_id,0.0
813,negative,orang jogja karena saja seperti ginian jadi penasaran pemerintahnya ke mana sudah ngelakuin upaya ormas yang kemarin ramai-ramai sampek nyerbu kantor psi perkara orang cina speak up ke mana diam saja like nothing happen rt ekadwiarianto convomfs kejadian kemarin jum at pagi habis subuh jam 5 2 remaja berboncengan dikejar segerombolan motor didekat samsat kota jogja berhasil lolos lari temannya jatuh langsung dikeroyok kondisi korban kritis rs sardjito yogyakarta,"Aku bukan org jogja, dan karna masih ada aja kyk ginian jd penasaran, pemerintahnya kemana dan udah ngelakuin upaya apa? Terus ormas yg kmrn rame2 sampek nyerbu kantor psi perkara orang cina speak up pada kemana? Diem doang like nothing happen? RT @ekadwiarianto: @convomfs Kejadian baru kemarin Jum'at pagi habis subuh sekitar jam 5 lebih 2 remaja berboncengan dikejar segerombolan motor didekat Samsat kota Jogja yang satu berhasil lolos & lari tapi temannya jatuh dan langsung dikeroyok , kondisi korban sekarang kritis di RS Sardjito Yogyakarta",0.0
814,negative,eyyyy psi liat grace natalie foto ko elfeel ya rt ekowboy2 non muslim partainya anti perda syariah pakai kerudung yang jualan politik identitas silahkan rakyat menilai,"Eyyyy PSI liat Grace Natalie foto ini. Ko rasanya elfeel ya RT @ekowboy2: Non muslim partainya pun anti perda syariah lalu tiba-tiba pake kerudung.. Jadi kira-kira siapa yg jualan politik identitas, silahkan rakyat menilai!!",0.0
815,negative,politik identitas ala partai sampah idiot psi rt tan_mar3m hikmah ramadhan dek uki23 boss kamu yak,Politik Identitas Ala Partai Sampah Idiot (PSI) RT @Tan_Mar3M: Hikmah ramadhan dek @Uki23 . Mirip boss lu yak?,0.0
816,negative,pas psi partai munafik dibaca sudut manapun tiada tiada munafik pas rt helmifelis_ capai capai teriak pakai agama berpolitik eh giliran puasa kemunafikan tahu orang beragama islam politik jahat politik menipu identitas psi rusak parah,"Satu kata yang pas. PSI itu partai munafik. Dibaca dari sudut manapun tiada lain tiada bukan, kata munafik lebih pas. RT @HelmiFelis_: Capek-capek teriak jangan pake agama untuk berpolitik, eh giliran puasa dia begini 🤦🏻‍♂️ Terlalu banyak kemunafikan, padahal semua tau dia bukan orang yang beragama Islam Politik Jahat itu adalah Politik Menipu Identitas... PSI rusak parah... 🤦🏻‍♂️ .",0.0
817,negative,berteriak politik identitas ngolongan cebong yang mengait ngait ngaitkan psi_id gunromli kurawa rt yurissa_samosir viral vidio penutupan patung bunda maria ormas islam hoax mudah terprovokasi dengarkan kapolres kulon progo vidio lanjutan kolom komentar,"Berteriak politik identitas, padahal ngolongan cebong sendiri yg selalu mengait ngait ngaitkan @psi_id @GunRomli @kurawa RT @Yurissa_Samosir: Viral Vidio Penutupan Patung Bunda Maria Oleh Ormas Islam Ternyata Hoax, Jangan Mudah Terprovokasi , Kita Dengarkan dari Kapolres Kulon Progo...Vidio Lanjutan ini ada di kolom komentar",0.0
818,negative,sudah biarin saja sih bawaslu_ri partai nol koma tidak ngaruh,Udah biarin aja sih @bawaslu_RI partai nol koma ini ga ngaruh 🤣😝,0.0
819,positive,fenomena whistle blower instansi pemerintah psi direspon positif,"*Fenomena Whistle-Blower di Instansi Pemerintah, PSI: Harus Direspon Positif!*",1.0
820,positive,fenomena whistle blower instansi pemerintah psi direspon positif,"Fenomena Whistle-Blower di Instansi Pemerintah, PSI: Harus Direspon Positif!",1.0
821,positive,dengar jurus maling teriak maling,"Pernah dengar jurus ""MALING TERIAK MALING""? 😏",1.0
822,positive,dukung kemerdekaan palestina psi timnas sepakbola israel bertanding indonesia partai solidaritas indonesia psi sikap konsisten mendukung kemerdekaan palestina negara berdaulat penuh,"Dukung Kemerdekaan Palestina, PSI Sebut Tak Masalah Timnas Sepakbola Israel Bertanding di Indonesia: Partai Solidaritas Indonesia (PSI) menegaskan sikap untuk konsisten mendukung kemerdekaan Palestina sebagai negara berdaulat penuh",1.0
823,positive,hai guice apdet q nempel progress smp pk sisanya cuma beberapa yang belum ditempel sisany belum dipotong belum cari tahu psi unj belum mengerjakan progres samsek hehe karena hari saya projekkk ges dalam kehidupan rt nibnebnob motong nempel progress cari tahu psi unj kerjain progress pu kykny amin sgitu sih wkwk ok ril,"hy guice apdet,,,,: - ⚪ q baru nempel progress smp pk :((, sisanya ada cm bbrp yg blm ditempel & sisany blm dipotong.. - ❌ blm cari tau psi unj... - ❌ blm ngerjain progres samsek... hehe 😄😅😞😞😇😞 ini krn hr ini gw ada projekkk besar ges dlm kehidupan,,, RT @nibnebnob: hari ini mau: - motong nempel progress - cari tau psi unj - kerjain progress 😇 pu dulu kykny amin 🫰🙏💪 sgitu dulu sih wkwk ok ril",1.0
