,Label,clean_text,String,encoded_label
592,Non-bullying,berhenti cakap tidak kakk pusingggg ih,"""BISA BERHENTI CAKEP GA KAKK? PUSINGGGG IH""",1.0
593,Non-bullying,cantik bajunya keren warnanya bikin pangling,"""Cantik bajunya keren warnanya bikin pangling""",1.0
594,Non-bullying,dongggg liked congratulations,"""Sudah dongggg dan sudah di liked juga.. congratulations""",1.0
595,Non-bullying,udaaaahh nontonnnnn lagunya bajunya makeup hairdo nyaaa sukaakkkk,"""Udaaaahh nontonnnnn.. lagunya bajunya makeup dan hairdo nyaaa sukaakkkk""",1.0
596,Non-bullying,raisa tidak monoton suka deh sering2 kek gini,"""Raisa sekarang ngak monoton?. Jadi suka deh?. Sering2 kek gini?.""",1.0
597,Non-bullying,sudah kunyah saja cute sekali,"""udah dong. Lagi ngunyah aja cute banget""",1.0
598,Non-bullying,penyihir secantik saya rela dikutuk tokek laut,"""Penyihir secantik ini gue rela dikutuk jadi tokek laut""",1.0
599,Non-bullying,ya ampun kak makan sih cantik sekali,"""Ya ampun kak makan apa sih kok bisa cantik banget""",1.0
600,Non-bullying,ya allah kek anak yang masih batita kalau lagi marah manyunnya gemes hahaha,"""Ya allah kek anak yg msh batita klo lg ngambek manyunnya begitu, gemes hahaha""",1.0
601,Non-bullying,sudah sumpah bagus sekali serasa liat cerita disney begitu,"""Aku udah. Dan sumpah bagus banget. Serasa liat cerita disney gitu""",1.0
602,Bullying,kamu tidak sopan mukak kamu mirip babi,"""lu lebih gak sopan, mukak lu kayak babi!""",0.0
603,Non-bullying,ya allah sempurna sih ciptaanmu yang in,"""ya Allah kenapa begitu sempurna sih ciptaanmu yg satu in""",1.0
604,Non-bullying,ragu saja cantiknya sudah kek gini bagaimana kalau yak cantiknya kek heran,"""Ragu aja cantiknya udh kek gini, gmn kl yakin yak, cantiknya kek apa, heran""",1.0
605,Non-bullying,kelihatan ragu kelihatan cantik,"""Bukan keliatan ragu, tapi keliatan cantik""",1.0
606,Non-bullying,warna bikin raisa shinning merah hitam putih pink and emerald,"""Warna yang paling bikin Raisa makin shinning itu merah, hitam, putih, pink and emerald""",1.0
607,Non-bullying,raisa pakai baju merah sumpahh cantik bgttt,"""Raisa pake baju merah sumpahh cantik bgttt""",1.0
608,Non-bullying,liriknya pendek tetapi susah hafal pas putar kali eh candu sekali,"""Liriknya pendek tp susah di hafal pas awal awal, begitu di puter beberapa kali eh kok candu banget""",1.0
609,Non-bullying,kak yaya tidak ngeraguin pendengar lagu2 nya,"""Demi apa, Kak Yaya gk pernah ngeRAGUin para pendengar lagu2 nya""",1.0
610,Non-bullying,ka yaya kalau ragu tetap secantik yah,"""Ka yaya kalo ragu tetep secantik itu yah :"")""",1.0
611,Non-bullying,ragu saja cantik kak serius,"""Ragu aja cantik kan kak, apalagi kalau serius""",1.0
612,Non-bullying,tidak alay tidak muluk muluk natural sukaaaa,"""Ngga alay. Ngga muluk muluk. Natural. Sukaaaa",1.0
613,Non-bullying,seru sangat gemoy tim berkebun plus tim alam sangat niiii,"""seru bgt gemoy, tim berkebun plus tim alam bgt niiii""",1.0
614,Non-bullying,nikmatnya menghirup oksigen bebas ya,"""nikmatnya bisa menghirup oksigen dengan bebas ya :)""",1.0
615,Non-bullying,slide mukanya gaya saja tetap cantikk,"""Slide kedua mukanya mau gaya apa aja tetep cantikk""",1.0
616,Non-bullying,mba isyana foto gelap2an gini saja aesthetic sangat ya,"""mba isyana foto gelap2an gini aja aesthetic bgt ya""",1.0
617,Non-bullying,mba isyana sudah cantik suaranya bagus kompeten ah sukaaaa,"""mba isyana udah cantik suaranya bagus kompeten pula, ah sukaaaa""",1.0
618,Non-bullying,tidak taulah suka sekali gayanya isyan,"""Ga Taulah aku juga suka banget sama gayanya isyan""",1.0
619,Non-bullying,kangen nonton konser isyan langsung masih virtual experience nya saja begitu,"""Kangen nonton konser isyan secara lgsg, meskipun msh bisa virtual, Cuma experience-nya lebih dapat aja gitu""",1.0
620,Non-bullying,congrats ka isyanasarasvati berkarya sukses mnjd inpirasi,"""Congrats ka @isyanasarasvati, terus berkarya, makin sukses? dan terus mnjd inpirasi kita semua?""",1.0
621,Non-bullying,congrats kak pantes mendapatkannya,"""Congrats kak, kamu memang pantes mendapatkannya""",1.0
622,Non-bullying,berharap kak isyanasarasvati umur inspirasi musisi indonesia suka musik indonesia kak isyana,"""Saya berharap kak @isyanasarasvati panjang umur. Sehingga bisa jadi inspirasi untuk musisi seluruh Indonesia. Saya suka musik indonesia dengan adanya kak Isyana""",1.0
623,Non-bullying,sudah cantik agak gesrek ya kelebihannya semangat produktif,"""Udah cantik, rada gesrek tapi ya ini banyak kelebihannya, semangat tetap produktif""",1.0
624,Non-bullying,gatau serasa nonton wtf benar jakarta virtual and thankyouu for the performance kak syan keren pecah mengecewakan,"""Gatau lagi, serasa nonton wtf beneran di jkt meski virtual and thankyouu for the performance kak syan! Selalu keren dan pecah! Tak pernah sekalipun mengecewakan""",1.0
625,Non-bullying,tidak lihat ka isyana live benar panggung tetapi terpesona sangat ama live virtual asli keren,"""Walaupun ga pernah lihat ka isyana live beneran di panggung. Tp aku terpesona bgt ama live virtual asli keren""",1.0
626,Non-bullying,yash we the fest even virtual tetap keren sangat kak syann huaaa energi nya dapat sangat,"""yash we the fest even virtual tapi tetep keren bgt kak syann huaaa energi nya dpt bgt""",1.0
627,Non-bullying,keren sekali sebentar mantap habis ditunggu karya ya kak stay safe and healthy isyana aku,"""Keren banget!!! walaupun sebentar tapi mantap abis! Ditunggu karya selanjutnya ya kak! Stay safe and healthy isyana ku""",1.0
628,Non-bullying,makaseh jugaa kakaaa inyeeuuuu semoga pantang menyerah kakak teman musisi yaaa,"""makaseh jugaa kakaaa inyeeuuuu semoga aku bisa pantang menyerah seperti kakak dan teman musisi lainnya yaaa""",1.0
629,Non-bullying,thank you syan senang sekali kemarin haha semoga pandemi rencana dilancarkan ya syan,"""Thank you juga, Syan! Seneng banget kemarin haha! Semoga setelah pandemi ini, semua rencana dilancarkan ya, Syan!""",1.0
630,Non-bullying,hua senang sangat kemarin 35 menitan tetapi senang liat isyan adaptasi kebiasaan baruku semoga teratur maemnya ditunggu karya kaka,"""hua seneng bgt kmrn walaupun Cuma 35 menitan tp seneng liat isyan, adaptasi kebiasaan baruku semoga bisa lebih teratur maemnya, ditunggu karya selanjutnya kaka""",1.0
631,Non-bullying,senang indonesia musisi idealis berkualitas yang berkarya diapresiasi orang,"""senang akhirnya indonesia bisa mempunyai musisi idealis berkualitas tinggi yg masih bisa terus berkarya & diapresiasi oleh banyak orang?""",1.0
632,Non-bullying,berharap menghadirkan musisi dengan genre dari yang industri biar musik indonesia berwarna,"""Berharap bisa menghadirkan musisi dgn genre yang lain dr yg sudah ada di industri? biar musik Indonesia lebih berwarna""",1.0
633,Non-bullying,congrats kak isyan semoga impian impian baiknya terwujud aamiin,"""congrats kak isyan semoga semua impian-impian baiknya segera bisa terwujud aamiin""",1.0
634,Non-bullying,benar benar idola dari musisi dipandang sebelah mata sampai label musik congrats syan,"""Bener bener idola, dr musisi yang dipandang sebelah mata sampe buat label musik sendiri, congrats syan""",1.0
635,Non-bullying,congrats kak isyan semoga karya nya yang kakak sukses teruss,"""CONGRATS KAK ISYAN semoga karya nya apa yg dilakukan kakak sukses teruss""",1.0
636,Bullying,orang stres gila,"""ORANG INI TERLIHAT SANGAT SANGAT STRES DAN GILA""",0.0
637,Bullying,saya kalai tuhan gaakan saya jadi manusia pante tidak hidup orang dunia akhlaknya tidak ada tolol bangsat,"""Gua kalai jadi tuhan gaakan gua jadiin dia ini manusia, lebih pante ga hidup ini orang di dunia, akhlaknya gaada tolol bangsat""",0.0
638,Non-bullying,nya saya nangis kalau lagu nya seiihh kalau nangis karena saking bagus nya lagu nya,"""Biasa nya aq nangis kalo lagu nya seiihh, kalo sekarang nangis karna saking bagus nya lagu nya""",1.0
639,Non-bullying,definisi minat ketemu bakat ketemu kerja keras,"""definisi minat ketemu bakat ketemu kerja keras""",1.0
640,Non-bullying,vnagstn astaga si isyana keren sekali musisi lokal selera musiknya mirip gini,"""@vnagstn astaga si isyana keren banget ini; bisa ada musisi lokal yang selera musiknya kayak gini""",1.0
641,Non-bullying,mashaallah sudah cantik pintar jago nyanyi dan mainin alat musik neng isyanasarasvati ngefans benar mah,"""MashaAllah? udh cantik, pinter, jago nyanyi dn mainin alat musik pula neng @isyanasarasvati ngefans bener ini mah""",1.0
642,Non-bullying,gilaaaa gila gilaaaa tangan kaki ekspresi n emosi tertuang adi karya yang fantastis,"""Gilaaaa.. gila.. gilaaaa Tangan, kaki, ekspresi, n emosi tertuang adi suatu karya yg fantastis""",1.0
643,Non-bullying,gosh kali lihat isyana mainin alat musik kaya lihat jiwanya beda merinding gila kaya kepribadiannya serius sangat,"""Gosh, tiap kali lihat isyana mainin alat musik kaya lihat jiwanya beda. Merinding gila. Kaya kepribadiannya jadi serius bangett""",1.0
644,Non-bullying,sumpah allah bagus sangat kereennn merinding aku nya dengerin sampai habis tiba2 saja sampai netesin air mata,"""Sumpah demi allah bagus bangett kereennn merinding ak nya.. dengerin sampe abis tiba2 aja ampe netesin air mata""",1.0
645,Non-bullying,memutuskan fans isyana gila keren sekali ya otak berdua berfungsi dengan menjalankan perintah tangan kaki bersamaan,"""aku memutuskan untuk menjadi fans isyana. gila keren banget ya, otak mereka berdua bisa berfungsi dg menjalankan perintah ke tangan dan kaki, di waktu bersamaan""",1.0
646,Non-bullying,amzing isyanaa jujur amazed sekali skill minat isyana bermusik tidak bernyanyi main alat musik jago sekali,"""AMZING ISYANAA!! Jujur aku amazed banget dengan skill dan minat Isyana dalam bermusik. Ga Cuma bernyanyi tapi main alat musik pun jago banget""",1.0
647,Non-bullying,ngiri liat orang keren main alat musik dalam sekali nikmatin permainan,"""paling ngiri liat orang keren maen alat musik dan dalem banget nikmatin permainan sendiri""",1.0
648,Non-bullying,sampai tidak berkata2 isyana sangat2 sempurna orang,"""Sampe ga bisa berkata2 lagi buat isyana, sangat2 sempurna org ini""",1.0
649,Non-bullying,inimah main alat musik olahraga jari kaki mah,"""Inimah bukan main alat musik lagi. Olahraga jari dan kaki ini mah""",1.0
650,positif,jual makanan anjing dog food happy dog murah harga promo,JUAL MAKANAN ANJING (DOG FOOD) HAPPY DOG MURAH HARGA PROMO,1.0
651,positif,jual grosir makanan anjing makanan kucing petshop,JUAL GROSIR MAKANAN ANJING MAKANAN KUCING UNTUK PETSHOP,1.0
652,positif,mentang mentang kamu anak gaul pas dikejar anjing lari bilang saya kabur bilang wow begitu,Jangan mentang-mentang lu anak Gaul. Pas dikejar anjing bukannya lari malah bilang 'terus Gue harus kabur sambil bilang wow gitu?',1.0
653,negatif,males kalau kerja pagi terus tidak yang antar anjing,"Males itu kalo kerja pagi trus gak ada yg nganter, anjing",0.0
654,negatif,pagi panggil anjing saja kamu motornya ugal ugalan,Pagi ini cuma mau panggil anjing aja buat elo yang naik motornya ugal ugalan.,0.0
655,positif,hukumya orang islam pelihara anjing banyak kalangan artis yang plihara,"Mau tanya, hukumya org Islam pelihara anjing? Kan byk kalangan artis yg plihara?",1.0
656,positif,anjing okay,Cuma karena anjing... okay,1.0
657,negatif,sok geulis anjing,sok geulis anjing,0.0
658,positif,cokelat racun anjing kucing,Cokelat merupakan racun bagi anjing dan kucing.,1.0
659,negatif,anjing juga kamu ler,anjing jg lo ler,0.0
660,positif,memelihara anjing n kucing nih,Wah aku memelihara anjing n kucing nih,1.0
661,positif,so sweet pemain gendong anjing pengganggu laga,"So Sweet, Pemain Ini Gendong Anjing Pengganggu Laga",1.0
662,positif,anak anjing jantan sengaja anak anjing betina menang bermain,Anak anjing jantan sengaja membuat anak anjing betina menang ketika mereka sedang bermain,1.0
663,positif,anjing putih bertengkar,Sesama anjing putih berantem,1.0
664,negatif,kesal deh pagi2 anjing aku gigit perban kakiku,kesel deh pagi2 anjing ku masa mau gigit perban kakiku,0.0
665,negatif,lancau anjing stressnya,Lancau anjing.. stressnya aku..,0.0
666,positif,mei 2007 mourinho ditangkap diduga menghalangi polisi mengkarantina anjing peliharaannya,"Pada Mei 2007, Mourinho sempat ditangkap karena diduga menghalangi Polisi yang hendak mengkarantina anjing peliharaannya",1.0
667,positif,pria china tewas selfie anjing laut,Pria Asal China Tewas karena Selfie dengan Anjing Laut,1.0
668,positif,lucu anak anjing anak kucing,"Mana yang lebih lucu, anak anjing atau anak kucing?",1.0
669,positif,new jersey department of corrections melatih anjing mengendus ponsel tersembunyi,Di New Jersey dari Department of Corrections melatih anjing untuk mengendus ponsel tersembunyi.,1.0
670,negatif,beli anjing teman sudah teman kaya anjing,"Tadinya mau beli anjing buat jadi temen. Tapi, udah banyak temen yang pada kaya anjing",0.0
671,negatif,nyepam sangat anjing,nyepam bgt anjing,0.0
672,positif,anjing memang ganggu ya gonggong huf,anjing emang ganggu ya gonggong terus huf,1.0
673,negatif,sih sayang sayangan sudah putus eh anjing anjingan,Dulu sih sayang sayangan udah putus eh anjing anjingan,0.0
674,positif,cokelat kismis membunuh anjing,Cokelat dan kismis  dapat membunuh anjing.,1.0
675,negatif,anjing tolol ikut2an membicarakan kepercayaan orang dasar tolol urus kepercayaan kamu kasihan deh,Anjing tolol ini ikut2an ngomongin kepercayaan orang lain dasar tolol urus saja kepercayaan kau kasian Deh.,0.0
676,positif,kali jogging pas jalan sadar anjing berkeliaran,"Baru kali ini jogging di sini, dan pas di jalan baru sadar di sini banyak anjing berkeliaran",1.0
677,positif,pengen anjing mirip gini sayang,Pengen anjing kayak gini sayang,1.0
678,negatif,hp rusak anjing ah,Hp rusak anjing ah,0.0
679,negatif,si anjing jualan obat wkwk,Si anjing jualan obat.. wkwk,0.0
680,positif,penyakit anjing gila rabies penyakit menyerang anjing kucing kera dan lain lain,"Penyakit anjing gila atau Rabies :penyakit yang menyerang anjing, kucing, kera dll",1.0
681,positif,kehadiran orang anjing kucing rumah menyebabkan seekor kucing stres,"Kehadiran orang baru, anjing atau kucing baru, di sebuah rumah dapat menyebabkan seekor kucing menjadi stres.",1.0
682,positif,anjing menggonggong menggigit orang bicara,Anjing yang menggonggong biasanya tidak menggigit. Orang yang banyak bicara biasanya tidak bisa bekerja.,1.0
683,positif,kamu mirip anjing kucing setia gampang manja saja,"lu dan aku kayak anjing dan kucing. Yang satu setia, yang satu gampang manja sama siapa aja.",1.0
684,positif,hyena terkait anjing terkait erat kucing,"Hyena tidak terkait dengan anjing, mereka jauh lebih terkait erat dengan kucing.",1.0
685,negatif,nyawa kaca anjing,nyawa lebih penting dari pada kaca anjing,0.0
686,negatif,woyy anjing tolol terus kontolku,Woyy Anjing! TOLOL mulu mirip KONTOLKU!!!,0.0
687,negatif,anjing akun tolol,ANJING!! AKUN TOLOL,0.0
688,positif,anjing aing palanya habis bocor bertengkar anjing kampung rebutan cewek,anjing aing palanya habis bocor berantem sama anjing kampung rebutan cewe,1.0
689,positif,manusia satunya makhluk hidup tertawa hewan anjing kucing tertawa,Manusia bukan satu-satunya makhluk hidup yang bisa tertawa. Hewan seperti anjing dan kucing juga bisa tertawa.,1.0
690,negatif,eh tahu ni anjing kamu,eh mana tau ni anjing lah kau,0.0
691,negatif,hai salam kenal pending dpnya cantik orang pending ngapain nih pending dasar anjing delivered,"Hai salam kenal (pending) | DPnya cantik, orang mana? (Pending) | Lagi ngapain nih? (Pending) | Dasar anjing!! (delivered)",0.0
692,positif,ibu2 bapak2 nenek2 bawa kereta bayi diintip isinya anjing,"banyak ibu2 atau bapak2 atau nenek2 yang bawa kereta bayi, tapi begitu diintip isinya ternyata anjing.",1.0
693,negatif,kamu suka ama bilang tidak ngejelekin nama w anjing,Kalau lu juga suka ama dia bilang. Gak usah ngejelekin nama w di depan dia. Anjing,0.0
694,negatif,demen anjing sampai kaya anjing hehe,demen anjing sampe kaya anjing hehe,0.0
695,positif,hyorin memiliki hewan peliharaan anjing,Hyorin memiliki hewan peliharaan yaitu anjing,1.0
696,negatif,mukaa kamu passs smaa bulukkk jadi jadiann deh sono anjing babiii,MUKAA LO SAMA DIA PASSS SAMA SMAA BULUKKK JD JADIANN DEH SONO ANJING SAMA BABIII,0.0
697,negatif,tidak sok ngartis sih anjing sok cantik gaya kamu,"Ga usah sok ngartis sih anjing, jangan sok cantik banyak gaya lu...",0.0
698,negatif,cwok kaya anjing begitu,cwok kaya anjing gitu,0.0
699,negatif,efek bergaul anjing kelakuan si nong jadi,efek terlalu sering bergaul sama anjing makanya kelakuan si Nong jdi begitu.,0.0
700,negatif,dasar anjing,Dasar anjing,0.0
701,negatif,anjing ni orang mabok stress,anjing ni org mabok atau stress,0.0
702,negatif,anjing bangsat tai saja,Anjing bangsat tai doang lah,0.0
703,positif,menjalankan mobil periksa astikan hewan kucing anjing yang berlindung area ban mobil,sebelum menjalankan mobil periksa dan astikan tidak ada hewan seperti kucing atau anjing yg berlindung di area ban atau mobil.,1.0
704,negatif,si anjing si anjing,SI ANJING SI ANJING,0.0
705,negatif,kamu perek pemalan pejuh belaga pakai hijab neraka kamu anjing,lo perek pemalan pejuh belaga pake hijab segala. Neraka buat lo anjing,0.0
706,positif,pahamilah sifat anjing luhur moral beretika tuannya teman penjaga yang setia,"Pahamilah bahwa sifat anjing sangat Luhur moral dan Beretika kepada tuannya, teman dan penjaga yg baik , tentunya Setia",1.0
707,negatif,ok anjing anak pelacur mak sundal i m coming for u sooner or later,Ok anjing anak pelacur mak sundal?I'm coming for u sooner or later.,0.0
708,positif,lemah seekor anjing keras gonggongannya,Semakin lemah seekor anjing semakin keras gonggongannya,1.0
709,negatif,woy tony bangsat are you liverpool shit fan do you know liverpool is fuckin bullshit like city hah anjing,"Woy tony bangsat, are you liverpool shit fan? Do you know liverpool is fuckin bullshit like city hah anjing?",0.0
710,negatif,anjing si v tolak kamu,Anjing. Daripada sama si v yang nolak lu,0.0
