,Label,String,clean_text,encoded_label
677,positif,Pengen anjing kayak gini sayang,pengen anjing mirip gini sayang,1
678,negatif,Hp rusak anjing ah,hp rusak anjing ah,0
679,negatif,Si anjing jualan obat.. wkwk,si anjing jualan obat wkwk,0
680,positif,"Penyakit anjing gila atau Rabies :penyakit yang menyerang anjing, kucing, kera dll",penyakit anjing gila rabies penyakit menyerang anjing kucing kera dan lain lain,1
681,positif,"Kehadiran orang baru, anjing atau kucing baru, di sebuah rumah dapat menyebabkan seekor kucing menjadi stres.",kehadiran orang anjing kucing rumah menyebabkan seekor kucing stres,1
682,positif,Anjing yang menggonggong biasanya tidak menggigit. Orang yang banyak bicara biasanya tidak bisa bekerja.,anjing menggonggong menggigit orang bicara,1
683,positif,"lu dan aku kayak anjing dan kucing. Yang satu setia, yang satu gampang manja sama siapa aja.",kamu mirip anjing kucing setia gampang manja saja,1
684,positif,"Hyena tidak terkait dengan anjing, mereka jauh lebih terkait erat dengan kucing.",hyena terkait anjing terkait erat kucing,1
685,negatif,nyawa lebih penting dari pada kaca anjing,nyawa kaca anjing,0
686,negatif,Woyy Anjing! TOLOL mulu mirip KONTOLKU!!!,woyy anjing tolol terus kontolku,0
687,negatif,ANJING!! AKUN TOLOL,anjing akun tolol,0
688,positif,anjing aing palanya habis bocor berantem sama anjing kampung rebutan cewe,anjing aing palanya habis bocor bertengkar anjing kampung rebutan cewek,1
689,positif,Manusia bukan satu-satunya makhluk hidup yang bisa tertawa. Hewan seperti anjing dan kucing juga bisa tertawa.,manusia satunya makhluk hidup tertawa hewan anjing kucing tertawa,1
690,negatif,eh mana tau ni anjing lah kau,eh tahu ni anjing kamu,0
691,negatif,"Hai salam kenal (pending) | DPnya cantik, orang mana? (Pending) | Lagi ngapain nih? (Pending) | Dasar anjing!! (delivered)",hai salam kenal pending dpnya cantik orang pending ngapain nih pending dasar anjing delivered,0
692,positif,"banyak ibu2 atau bapak2 atau nenek2 yang bawa kereta bayi, tapi begitu diintip isinya ternyata anjing.",ibu2 bapak2 nenek2 bawa kereta bayi diintip isinya anjing,1
693,negatif,Kalau lu juga suka ama dia bilang. Gak usah ngejelekin nama w di depan dia. Anjing,kamu suka ama bilang tidak ngejelekin nama w anjing,0
694,negatif,demen anjing sampe kaya anjing hehe,demen anjing sampai kaya anjing hehe,0
695,positif,Hyorin memiliki hewan peliharaan yaitu anjing,hyorin memiliki hewan peliharaan anjing,1
696,negatif,MUKAA LO SAMA DIA PASSS SAMA SMAA BULUKKK JD JADIANN DEH SONO ANJING SAMA BABIII,mukaa kamu passs smaa bulukkk jadi jadiann deh sono anjing babiii,0
697,negatif,"Ga usah sok ngartis sih anjing, jangan sok cantik banyak gaya lu...",tidak sok ngartis sih anjing sok cantik gaya kamu,0
698,negatif,cwok kaya anjing gitu,cwok kaya anjing begitu,0
699,negatif,efek terlalu sering bergaul sama anjing makanya kelakuan si Nong jdi begitu.,efek bergaul anjing kelakuan si nong jadi,0
700,negatif,Dasar anjing,dasar anjing,0
701,negatif,anjing ni org mabok atau stress,anjing ni orang mabok stress,0
702,negatif,Anjing bangsat tai doang lah,anjing bangsat tai saja,0
703,positif,sebelum menjalankan mobil periksa dan astikan tidak ada hewan seperti kucing atau anjing yg berlindung di area ban atau mobil.,menjalankan mobil periksa astikan hewan kucing anjing yang berlindung area ban mobil,1
704,negatif,SI ANJING SI ANJING,si anjing si anjing,0
705,negatif,lo perek pemalan pejuh belaga pake hijab segala. Neraka buat lo anjing,kamu perek pemalan pejuh belaga pakai hijab neraka kamu anjing,0
706,positif,"Pahamilah bahwa sifat anjing sangat Luhur moral dan Beretika kepada tuannya, teman dan penjaga yg baik , tentunya Setia",pahamilah sifat anjing luhur moral beretika tuannya teman penjaga yang setia,1
707,negatif,Ok anjing anak pelacur mak sundal?I'm coming for u sooner or later.,ok anjing anak pelacur mak sundal i m coming for u sooner or later,0
708,positif,Semakin lemah seekor anjing semakin keras gonggongannya,lemah seekor anjing keras gonggongannya,1
709,negatif,"Woy tony bangsat, are you liverpool shit fan? Do you know liverpool is fuckin bullshit like city hah anjing?",woy tony bangsat are you liverpool shit fan do you know liverpool is fuckin bullshit like city hah anjing,0
710,negatif,Anjing. Daripada sama si v yang nolak lu,anjing si v tolak kamu,0
711,positif,"Beberapa hewan dianugerahi bisa melihat jin, seperti keledai dan anjing",hewan dianugerahi jin keledai anjing,1
712,positif,Ia memiliki seorang kakak perempuan dan seekor anak anjing,memiliki kakak perempuan seekor anak anjing,1
713,positif,Di beberapa negara banyak yurisdiksi yang memberlakukan apabila sengaja melukai atau membunuh anjing polisi adalah kejahatan besar,negara yurisdiksi memberlakukan sengaja melukai membunuh anjing polisi kejahatan,1
714,negatif,"Terlalu anjing untuk di ingat, terlalu bangsat untuk dikenang, terlalu sampah untuk merindu. Aku wes ora peduli ~",anjing bangsat dikenang sampah merindu wes ora peduli,0
715,negatif,Flaws on your face looks beautiful with a nice camera. Dapat camera phone baling anjing.. hmmm,flaws on your face looks beautiful with a nice camera camera phone baling anjing hmmm,0
716,negatif,Jangan jadi anjing jilat sana sini . Depan temen belaiin temen . Temen dijelekin malah eh ntahlah,anjing jilat teman belaiin teman teman dijelekin eh ntahlah,0
717,positif,"Guinness Book Of World Records, anjing terkecil yg pernah ada adlh seekor Yorkshire Terrier yg beratnya hanya 2ons pada usia 2tahun",guinness book of world records anjing terkecil yang adalah seekor yorkshire terrier yang beratnya 2ons usia 2tahun,1
718,negatif,Ada cewek cantik putih mulus sexy sayang dulunya laki haha kaga lucu anjing,cewek cantik putih mulus sexy sayang dulunya laki haha kaga lucu anjing,0
719,negatif,Sejenis anjing lah kau,sejenis anjing kamu,0
720,positif,Dokter hewan memastikan apa anjing itu sakit atau tidak melalui keadaan dan bau di dalam telinganya.,dokter hewan anjing sakit bau telinganya,1
721,negatif,"jgn pernah percaya dgn org, depan suci tapi belakang mcm anjing",jangan percaya dengan orang suci macam anjing,0
722,positif,Anjing trah Basenji adalah satu-satunya anjing yang tidak menggonggong/menyalak di dunia.,anjing trah basenji satunya anjing menggonggong menyalak dunia,1
723,negatif,Temenan : gue elu | pdkt: aku lu | jadian: pipi mimi | putus: anjing goblog,temenan saya elu pdkt kamu jadian pipi mimi putus anjing goblog,0
724,negatif,Bising ah anjing,bising ah anjing,0
725,positif,Nurani anjingmu kebanyakan makan anjing sama babi jadi tingka lakumu ngga bedah jauh bangsat,nurani anjingmu kebanyakan makan anjing babi tingka lakumu tidak bedah bangsat,1
726,negatif,Anjing lu biadal bangsat lu kira ulama seperti dirimu,anjing kamu biadal bangsat kamu ulama dirimu,0
727,negatif,Kok anjing?!,anjing,0
728,positif,Anjing laut jalannya pake perut,anjing laut jalannya pakai perut,1
729,negatif,"Sama, gue juga Tidur.. dan berharap menang.. eh anjing, taunya pas bangun kalah. Apa ga kntl!",saya tidur berharap menang eh anjing tahunya pas bangun kalah tidak kntl,0
730,positif,Dikejar anjing pagi-pagi. Nuhun.,dikejar anjing pagi pagi nuhun,1
731,negatif,Sekali2 emang kudu d kasih shock therapy itu anjing,sekali2 memang kudu di kasih shock therapy anjing,0
732,negatif,"ya biasa lah otak goblok, apa2 dikaitin sama agama, tp dia sendiri munafik anjing..",ya otak goblok apa2 dikaitin agama tetapi munafik anjing,0
733,negatif,"Morning kalian.,moga kalian baik2 aja deh Maju Lu Sini Anjing",morning semoga baik2 saja deh maju kamu anjing,0
734,negatif,Woi akun anjing palalu pitak sejak kapan ygvkaya gitu kena pasal ? Modar aja luh nyet cebong !,woi akun anjing palalu pitak ygvkaya begitu kena pasal modar saja luh nyet cebong,0
735,positif,Laika adalah seekor anjing astronot luar angkasa pertama di dunia. diluncurkan satelit bumi buatan di tahun 1957 oleh pemerintah Rusia.,laika seekor anjing astronot angkasa dunia diluncurkan satelit bumi buatan 1957 pemerintah rusia,1
736,negatif,Hipokrit anjing hahahaha,hipokrit anjing hahahaha,0
737,negatif,"Ga usah sok ngartis sih anjing, jangan sok cantik banyak gaya lu.",tidak sok ngartis sih anjing sok cantik gaya kamu,0
738,negatif,kaya anjing beraninya cuma sama cewe,kaya anjing beraninya cewek,0
739,negatif,Mantap anjing,mantap anjing,0
740,negatif,muka mcm anjing,muka macam anjing,0
741,negatif,BEGINI DOANG GW JEJERITAN ANJING,saja saya jejeritan anjing,0
742,negatif,anjing bangsat gobloq,anjing bangsat gobloq,0
743,negatif,"Hdh itu tolong yang suka ngeluh friendless, dikacangin, dsb yang memandang rendah dirinya padahal udah di jb tapi gak diwaro sadar diri kek anjing caper lo bangsat hih geli.",hdh tolong suka keluh friendless dikacangin dan sebagainya memandang rendah sudah jb tidak diwaro sadar kek anjing caper kamu bangsat hih geli,0
744,positif,"Dari semua binatang, hanya anjing dan gajah yang pintar memahami gerakan tangan manusia.",binatang anjing gajah pintar memahami gerakan tangan manusia,1
745,negatif,"Malu malu anjing itu mah, malu malu tetep jilat sana sini.",malu malu anjing mah malu malu tetap jilat,0
746,positif,Anjing menggonggong kafilah berlalu,anjing menggonggong kafilah,1
747,negatif,Babi buat aku nangis anjing,babi nangis anjing,0
748,negatif,Kepala mana kau hahahahaha. Anjing.,kepala kamu hahahahaha anjing,0
749,negatif,DI DALEM TUBUH FRANK OCEAN ADA APAANSIH ANJING SUARANYA BAGUS BANGET NANGIS 7 MALEM,dalam tubuh frank ocean apaansih anjing suaranya bagus sekali nangis 7 malam,0
750,negatif,Bangsat polisi anjing . Ya Allah tolonglah kami yg teraniaya,bangsat polisi anjing ya allah tolonglah yang teraniaya,0
751,negatif,Anjing kzl,anjing kzl,0
752,positif,"Anak-anak anjing Dalmatian terlahir murni putih polos, spot-spot berwarna hitam muncul dan berkembang seiring dengan mereka dewasa.",anak anak anjing dalmatian terlahir murni putih polos spot spot berwarna hitam muncul berkembang seiring dewasa,1
753,negatif,Anjing ya gausa denger omongan orang bgst,anjing ya gausa dengar omongan orang bgst,0
754,negatif,GEDE BANGET BARANGNYA ANJING,gede sekali barangnya anjing,0
755,negatif,kalo temen yang anjing gimana? boleh?,kalau teman anjing gimana,0
756,negatif,kaya tai congor muka lebar kaya anjing,kaya tai congor muka lebar kaya anjing,0
757,negatif,Salah colok anjing,salah colok anjing,0
758,negatif,TEMAN KAYAK ANJING YAALLAH,teman mirip anjing yaallah,0
759,negatif,kardiograf anjing!,kardiograf anjing,0
760,negatif,sumpah lupa kemarin ngapain aja anjing,sumpah lupa kemarin ngapain saja anjing,0
761,negatif,"Apanya yang perlu dibaca anjing!! Kalah kalah aja, banyak alasan bacot!!",apanya dibaca anjing kalah kalah saja alasan bacot,0
762,negatif,tapi lu mukanya kaya anjing,kamu mukanya kaya anjing,0
763,negatif,"Anjing bgst adalah omongan para cowok cowok kalau lagi kumpul, ehh gak dong tapi kebanyakan temen saya gitu, saya si iya juga",anjing bgst omongan cowok cowok kumpul ehh tidak kebanyakan teman begitu si iya,0
764,negatif,"gue ga melihara tp punya banya anjing koceng online aja pas ngeliat rasanya seneng bgt, apalagi kalo dibolehin melihara beneran ya:'",saya tidak melihara tetapi banyak anjing koceng online saja pas ngeliat senang sangat kalau dibolehin melihara benar ya,0
765,negatif,"ADA ADA AJA SUPIR ANGKOT W BLG KIRI, TP LAMA BGT GA BERENTI2 TRS MALAH 'WEY ANJING' GA WARAS BGT DAH",saja supir angkot w bilang kiri tetapi sangat tidak berenti2 terus wey anjing tidak waras sangat sudah,0
766,positif,Spngetahuan gw sih klu ada anjing d dlm drmh malaikat jg gk mau msuk.,spngetahuan saya sih kalau anjing di dalam di rumah malaikat juga tidak msuk,1
767,negatif,udah 18x saya masuk twiter game anjing,sudah 18x masuk twiter game anjing,0
768,negatif,"Anjing tukang fitnah lo, memang pendukung sama yg didukung sama aja, tukang hoax dan fitnah!!",anjing tukang fitnah kamu pendukung yang didukung saja tukang hoax fitnah,0
769,negatif,kesel banget anjing ga inget inget kemaren mikirin apa huhhhhhhhhhh gedek banget,kesal sekali anjing tidak ingat ingat kemarin memikirkan huhhhhhhhhhh gedek sekali,0
770,negatif,"Pokoknya anjing lah kalian yg pada lebay. Bodo amat yang ke makan rumor kaya gitu, BUB gua sekarang!!! Gamau punya mutual kaya gitu. Tai.",pokoknya anjing yang lebay bodo makan rumor kaya begitu bub saya tidak mau mutual kaya begitu tai,0
771,positif,Yang pasti golden retriever bukan anjing untuk jaga rumah. Dia sama siapa aja baik termasuk dng maling mungkin. Paling gonggong sebentar terus buntutnya menari2.,golden retriever anjing jaga rumah saja dengan maling gonggong sebentar buntutnya menari2,1
772,negatif,LELAKI BANGSAT LELAKI KARDUS LELAKI ANJING !!! KALOO CEWEEE LU GAK MAU GOSAHH DIPAKSAA ANJENG !!! GENUGG JUGA NIHH !!!,lelaki bangsat lelaki kardus lelaki anjing kaloo ceweee kamu tidak gosahh dipaksaa anjeng genugg nihh,0
773,negatif,Apasi anjing terserah gue ga suka unfoll bebas,apasi anjing terserah saya tidak suka unfoll bebas,0
774,negatif,sini lu gua gendong anjing,kamu saya gendong anjing,0
775,negatif,Sekali lari jantung ke mau pecah anjing,lari jantung pecah anjing,0
776,negatif,"Ngatain orang sok inggris lu men, tapi dia sendiri kalo bilang makasih tetep bilang thanks bro, ah munafik anjing",ngatain orang sok inggris kamu men kalau bilang terima kasih tetap bilang terima kasih bro ah munafik anjing,0
777,negatif,Muka lo udah kaya berak anjing Tong!,muka kamu sudah kaya berak anjing tong,0
778,negatif,Nyari mutual di twitter sama di ig ena nyari di twitter sumpa di ig udah di follbck malah di unfoll anjing emang,cari mutual twitter ig ena cari twitter sumpa ig sudah follbck unfoll anjing memang,0
779,negatif,masi pagi si anjing,masi pagi si anjing,0
780,negatif,Peler anjing... banyak bacot Lo anjing... Duel ama gw Lo anjing...,peler anjing bacot kamu anjing duel ama saya kamu anjing,0
781,positif,"Kasih gua pencerahan, apa nikmatnya lari pagi dihari minggu selain ngeliatin cewek bening bawa anjing?",kasih saya pencerahan nikmatnya lari pagi dihari minggu melihat cewek bening bawa anjing,1
782,negatif,Kenapasih org org rumah kek anjing bgt hari ini.,kenapasih orang orang rumah kek anjing sangat,0
783,negatif,Folow anjing jangan komen doang,folow anjing komen saja,0
784,negatif,"Kesel bacanya anjing, kaya baca puisi",kesal bacanya anjing kaya baca puisi,0
785,positif,"emosi nih sama kucing tetangga , hobinya mengendap2 masuk ke balkon rumah terus nyolong makanan anjing saya",emosi nih kucing tetangga hobinya mengendap2 masuk balkon rumah nyolong makanan anjing,1
786,negatif,Astaga masih pagi pay kau membuat ku ingin berkata anjing,astaga pagi pay kamu aku anjing,0
787,negatif,"Sumpah gw kesel amat dah lihat video ini, bukannya mencari pendidikan berkarakter tetapi pendidikan barbar anjing!!!",sumpah saya kesal sudah lihat video mencari pendidikan berkarakter pendidikan barbar anjing,0
788,negatif,ANJING AH KETAWAAA,anjing ah ketawaaa,0
789,negatif,ANJING TOLOL lu GOBLOG,anjing tolol kamu goblog,0
790,negatif,"Emang anjing ini, biadab kali polisi anjing",memang anjing biadab kali polisi anjing,0
791,negatif,demi tuhan lu semua berantem mulu anjing ngapain sih,tuhan kamu bertengkar terus anjing ngapain sih,0
792,negatif,Mana punya nurani mereka.. Mereka bkn manusia tp binatang!! Anjing..,nurani bukan manusia tetapi binatang anjing,0
793,negatif,"mau hijrah tp ngeliatin video polisi jd kaga jadi, pada kaya ANJING soalnya",hijrah tetapi melihat video polisi jadi kaga kaya anjing,0
794,negatif,Woy anjing anjing kurapan.. elu emang bangsat .... Mampus kau liat aja nanti,woy anjing anjing kurapan elu memang bangsat mampus kamu liat saja,0
795,positif,"pacar sama anjing beda ya, anjing gak tau sabar makanya always nungguin majikannya pulang tapi pacar capek nungguin terus orang yg disayang",pacar anjing beda ya anjing tidak tahu sabar always tunggu majikannya pulang pacar capai tunggu orang yang disayang,1
796,negatif,kalian kayak tidak pernah nonton bokep semua saja munafik lo anjing.,mirip nonton bokep munafik kamu anjing,0
797,negatif,Cuma beda 1000 anjing,beda 1000 anjing,0
798,negatif,pukimak punya india babi ni,pukimak india babi ni,0
799,negatif,Apasi anjing,apasi anjing,0
800,negatif,"Ada aja anjing yg buat gue ketawa pagi pagi gini,asu lah wkwkwk",saja anjing yang saya tertawa pagi pagi gini asu wkwkwk,0
801,positif,"pagi ini di awali dengan, dikejar anjing...",pagi awali dikejar anjing,1
802,negatif,Anjing pantesan barang yg dikirim ke gua rusak!!,anjing pantas barang yang dikirim saya rusak,0
803,negatif,PAGI PAGI DAH EMOSI ANJING,pagi pagi sudah emosi anjing,0
804,negatif,TOLOL ANJING,tolol anjing,0
805,negatif,"hahaha dan akhirnya semua orang dirumah ninggal aing yang lagi sakit, dan pergi liburan ke jogja sendiri hahaha , anjing",hahaha orang dirumah ninggal aing sakit pergi liburan jogja hahaha anjing,0
806,negatif,Sampah si anjing,sampah si anjing,0
807,negatif,Kara ingin mengumpat Anjing tai babi,kara mengumpat anjing tai babi,0
808,negatif,"Dingin bat anjing, bodo amat lah ga mandi aja gua",dingin bat anjing bodo tidak mandi saja saya,0
809,negatif,"anjing masih pagi, emosi gw bacanya bales nder: kontol lu najis anjing amit amit",anjing pagi emosi saya bacanya balas nder kontol kamu najis anjing amit amit,0
