,Label,String,clean_text,encoded_label
474,bullying,"Kalo teh Risa boong mah ngapain sampe ngeluarin buku smaa film,mikir punya otak kan?",kalau teh risa bohong mah ngapain sampai ngeluarin buku smaa film mikir otak,0
475,tidak bully,Belajar jadi konten kreator yang baik dulu gih mbak nya sama Raditya Dika😏,belajar konten kreator gih mbak nya raditya dika,1
476,bullying,Gembel,jelek,0
477,bullying,Pansos kok bangga ewh,pansos bangga ewh,0
478,bullying,Pensos hahah kayaa iriii nii diaa wkwk kasian amatt😆,pensos hahah kayaa iriii nii diaa wkwk kasihan amatt,0
479,bullying,"REPORT AJA GUYS VIDEONYA DI YT, CUMA ACTING DAN NYIYIR DOANG DI VIDEONYA!!",report saja guys videonya yt acting nyiyir saja videonya,0
480,bullying,enek banget najis wkwkk,enek sekali najis wkwkk,0
481,bullying,Demi popularitas smpe merugikan pihak lain ckck #generasimicin,popularitas sampai merugikan ckck generasimicin,0
482,bullying,Halah kontol,halah kontol,0
483,bullying,"Jodoh emang yaa raja nyinyir dan ratu nyinyiirr, mau terkenal aja kudu nyinyir duluu mirisss anyingg",jodoh memang yaa raja nyinyir ratu nyinyiirr terkenal saja kudu nyinyir duluu mirisss anyingg,0
484,bullying,"Hahahaha guoblok,abs bacot minta maaf,buang ludah lu jilat lagi",hahahaha guoblok abs bacot maaf buang ludah kamu jilat,0
485,tidak bully,Tetap semangat cik gisel.. Gbu🙏,semangat cik gisel gbu,1
486,tidak bully,"Nyesell we baca sampai akhir, mending td sampai tengah aja wkwkkw",nyesell we baca mending tadu saja wkwkkw,1
487,bullying,"Besok klo gempi udh gede,baca caption mamanya ky gini. Auto ngamuk dia,klo ga di nasehati si wijen ga bakal dtg gitu?bucin amattt",besok kalau gempi sudah gede baca caption mamanya ky gini auto ngamuk kalau tidak nasehati si wijen tidak datang begitu bucin amattt,0
488,bullying,Jijik maksimal,jijik maksimal,0
489,bullying,Anak sekecil itu didandanin layaknya umur 25taun situ sehat @gisel_la,anak didandanin layaknya umur 25taun situ sehat <USERNAME>,0
490,bullying,dasar gisela gk ad urat kemaluan,dasar gisela tidak ada urat kemaluan,0
491,bullying,Sama anak gak usah di jelasin panjang lebar. Emang udah seharusnya seorang ibu kayak gt ke anaknya. Buat apa coba di pamerin ke netizen??,anak tidak jelasin lebar memang sudah mirip begitu anaknya coba pamerin netizen,0
492,tidak bully,Uncle J sering2 yaa nasehatin mamah biar mamah makin sayang n care sama empi,uncle j sering2 yaa nasehatin mamah biar mamah sayang n care empi,1
493,tidak bully,"Yaelah buk,itu udah kewajiban ibuk kalee",yaelah buk sudah kewajiban ibuk kali,1
494,tidak bully,😍Kk Dan Gempi Zuksez Trus yha.,kartu keluarga gempi zuksez terus yha,1
495,tidak bully,Ga pengen dibully tp captionnya suka mancing. Heran gak sih,tidak pengen dibully tetapi captionnya suka mancing heran tidak sih,1
496,tidak bully,Mau trima ksih sama wijin aja juga pake bawa bawa anak aneh 🤣🤣🤣,terima kasih wijin saja pakai bawa bawa anak aneh,1
497,tidak bully,Udah bagus diatas kalimatnya eeeee ada yg bikin kzl dibawah ewwww,sudah bagus diatas kalimatnya eeeee yang bikin kzl dibawah ewwww,1
498,tidak bully,Itu dah bukan tugas lagi malah kewajiban sebagai seorang ibu..ngoyo kerja dan duit tidak akan bisa mengembalikan masa masa pertumbuhan anak mu...ingat kegandrungan jatuh cinta pada laki laki baru jangan sampai mengubah rasa dan tanggung jawab sebagai ibu untuk anak mu,sudah tugas kewajiban ngoyo kerja duit mengembalikan pertumbuhan anak mu kegandrungan jatuh cinta laki laki mengubah tanggung anak mu,1
499,bullying,Puber ke 2 ni ye,puber 2 ni ye,0
500,bullying,Enek gue.. baca akhirannya.. gitu amat🤣😂,enek saya baca akhirannya begitu,0
501,tidak bully,Yg menarik itu justru baca komentar netijen yg lucu lucu 😂😂 hiburan bener deh 😂😂,yang menarik baca komentar netijen yang lucu lucu hiburan benar deh,1
502,bullying,Bully trus yeh ampe sadar haha klrga yg utuh sbgai ibu hrus bnyk berkorban bukan tergantikn dg orang baru yg ingin numpang tenar doanh,bully terus yeh sampai sadar haha klrga yang utuh sebagai harus banyak berkorban tergantikn dengan orang yang numpang tenar doanh,0
503,bullying,"Duh mbaknya.. Saya jd ikut gatel pgn koment dech! Gempi anaknya papa gading bukan sih @gisel_la !? Bpaknya siapa.. Yg di tag siapa 🙈 jaga perasaan dkit napa!! Itu caption jatuhnya bukan buat gempi, tapi intinya cm mau bilang trmaksih sm wijen aja. Abis ini dia nulis caption pnjg lebar lagi pasti buat netijen.. 😂😂😂",duh mbaknya jadi gatal ingin koment dech gempi anaknya papa gading sih <USERNAME> bpaknya yang tag jaga perasaan dkit kenapa caption jatuhnya gempi intinya cuma bilang trmaksih sama wijen saja habis nulis caption pnjg lebar netijen,0
504,bullying,"Intinya bukan karena anak dia rela berangkat pagi2 ke airport, tapi karena nasehat pacarnya, yayayayaa",intinya anak rela berangkat pagi2 airport nasehat pacarnya yayayayaa,0
505,tidak bully,caption curhat,caption curhat,1
506,bullying,"Pengen muntah gw sm org satu ini, ga mutu... Abis sensasi mulu",pengen muntah saya sama orang tidak mutu habis sensasi terus,0
507,bullying,"Halah, muak bgt asli",halah muak sangat asli,0
508,tidak bully,Ngakak baca komen komennya :) terbully lagi kan 😂,terbahak-bahak baca komen komennya terbully,1
509,bullying,Selalu mencari sensasi ni orang,mencari sensasi ni orang,0
510,bullying,"Jd ini ucapan thanks bukan buat gempi tapi buat diri nya sendiri,team sama si ungle j okeh aku paham.. Hehehee",jadi ucapan terima kasih gempi nya team si ungle j baik paham hehehee,0
511,bullying,Aku jijik,jijik,0
512,bullying,Bucin,bucin,0
513,tidak bully,Aduh gempi cantik bgt pakai baju dayak.. Tapi rok nya itu kebalik mom @gisel_la mestinya ngikatnya kebelakang 😁,aduh gempi cantik sangat pakai baju dayak rok nya kebalik mom <USERNAME> mestinya ngikatnya kebelakang,1
514,bullying,"Alayy lu,, 🙄🙄",alayy kamu,0
515,bullying,"Gatel amat yah gisel, @gadiiing pasti bisa dpat yg lebih baik dr gisel",gatal yah gisel <USERNAME> dpat yang dari gisel,0
516,bullying,"Plisss dahh itu baru pacar baru looooo,sihh gempi butuh sosok papa bukan pacar mu looo",plisss dahh pacar looooo sihh gempi butuh sosok papa pacar mu looo,0
517,tidak bully,Hiyahiyahiyaaaaaa. Gimana ya rasanya dibully netizen se indonesia raya 😂😂😂,hiyahiyahiyaaaaaa gimana ya dibully netizen indonesia raya,1
518,tidak bully,Lucu❤️,lucu,1
519,bullying,Ini janda kok makin kesini makin keliatan gak berkelas nya.. makin gak respect sama orang ini @gisel_la pake tag2 nama laki2 lain padahal gak ada hub nya dgn gempi.. saya dukung tim @gadiiingukt bahagia..,janda kesini kelihatan tidak berkelas nya tidak respect orang <USERNAME> pakai tag2 nama laki2 tidak hub nya dengan gempi dukung tim <USERNAME> bahagia,0
520,bullying,"Omg ternyata gempi jd korban cinta mm ny,, tega sekali !!!",omg gempi jadi korban cinta mm nya tega,0
521,tidak bully,"Papa gading yang Dateng juga terus gk terima kasih juga ya :) yang di tag juga bukan papa gading:""",papa gading datang tidak terima kasih ya tag papa gading,1
522,bullying,Apa cuman gw yg auto jijiks banget ngeliat caption paling bawah ??? 😪,hanya saya yang auto jijiks sekali ngeliat caption,0
523,bullying,Gatel deh ini jari ngliat sebutir wijen lengket sama onde2... Pokoknya auto nunggu KARMA.,gatal deh jari ngliat sebutir wijen lengket onde2 pokoknya auto nunggu karma,0
524,tidak bully,Ajarin dong ko bisa move on secepat kilat?,ajarin ko move on secepat kilat,1
525,tidak bully,Cantik banget gempitanya,cantik sekali gempitanya,1
526,bullying,Dulu penuh pujian skg penuh hujatan ya gis 😆,penuh pujian skg penuh hujatan ya gis,0
527,tidak bully,Gempi ini ank yg cerdas...tpi syg mamany blom ap2 sdh mmprknalkn lelaki lain..gmna psikis ankny trggu...,gempi anak yang cerdas tetapi sayang mamany belum ap2 sudah mmprknalkn lelaki bagaimana psikis ankny trggu,1
528,bullying,Jijik sama caption lu @gisel_la,jijik caption kamu <USERNAME>,0
529,tidak bully,"Salut buat mama Gisel, Tuhan Yesus memberkatimu selalu 🙏",salut mama gisel tuhan yesus memberkatimu,1
530,tidak bully,Imut kali,imut kali,1
531,tidak bully,Yg lain liat caption. Saya malah salfok sama ta'a (rok) nya Gempi yang terbalik pakainya. Hehehe... harusnya belahannya dibelakang itu. 😆😆😆,yang liat caption salfok ta a rok nya gempi terbalik pakainya hehehe belahannya di belakang,1
532,tidak bully,Sayang gempi,sayang gempi,1
533,bullying,Puber kedua🔥,puber,0
534,bullying,"Pencitraan bgt, blg aj lsng pujian buat doi baru, gk ush bawa2 gempi",pencitraan sangat bilang saja lsng pujian doi tidak ush bawa2 gempi,0
535,bullying,Yaaa... Namanya jg lg berbunga2 ya thank you Lah... Coba kalo ntar dah bosen jg di cere in 😂,yaaa namanya juga lagi berbunga2 ya thank you coba kalau nanti sudah bosan juga cere in,0
536,bullying,Cerita perjuangannya rusakk karna sebuah ucapan buat si om wiji... hadeh😫😫,cerita perjuangannya rusakk karena ucapan si om wiji aduh,0
537,bullying,Gem percaya lah.. itu ungkapan mama kamu senang punya pacar baru.. bukan karna butuh perjuangan bertemu dengan mu..,gem percaya ungkapan mama senang pacar karena butuh perjuangan bertemu mu,0
538,bullying,"Lama2 eneq lihat @gisel_la lucu terimakasih kok sama pacar baru,mantan suami malah gak diucapkan,muak lht gaya mu ma @jaysforeal",lama2 eneq lihat <USERNAME> lucu terima kasih pacar mantan suami tidak muak lht gaya mu ma <USERNAME>,0
539,bullying,HAHAHAHAHA SUMPAH INGINKU BERKATA KASARRRRRRRRR HAAAAAHHHHH,hahahahaha sumpah inginku kasarrrrrrrrr haaaaahhhhh,0
540,bullying,OTAK DAN HATI UDAH KETUTUP BANGET YA MBA? UDAH GABISA MIKIR LAGI YA MBA? HIH GEMES BGT GUEEEEEEE,otak hati sudah ketutup sekali ya mba sudah tidak bisa mikir ya mba hih gemes sangat gueeeeeee,0
541,tidak bully,Seru seru komentarnya hehe,seru seru komentarnya hehe,1
542,tidak bully,Gempi gemesin sumpah pengen meluk mama nya uwuwuwu,gempi gemesin sumpah pengen meluk mama nya uwuwuwu,1
543,bullying,"Demi ank kya nya wktu nya kejar"" ya ma"" @gisel_la tapi sma uncle bsa nempel trus🙊 maaf kan aq ya allah gk bsa banget ngerem kli ini😭😭",anak kya nya waktu nya kejar ya ma <USERNAME> sma uncle bisa nempel terus maaf saya ya allah tidak bisa sekali ngerem kali,0
544,bullying,Auto unfollow @gisel_la Gue. Udah emak emak. Tp kayak cabe cabean otaknye. mungkin krn dapat terong baru kali yakk.,auto unfollow <USERNAME> saya sudah emak emak tetapi mirip cabe cabean otaknye karena terong kali yakk,0
545,tidak bully,Wah adat Dayak ya yang dipake 😄 So cuteee 😍😍,adat dayak ya dipakai so cuteee,1
546,bullying,Dulu aku mikir perceraian ini kesalahn gading tapi ternyata ini real kesalahan gisel bisa diliat sudah kenyataannya,mikir perceraian kesalahn gading real kesalahan gisel diliat kenyataannya,0
547,bullying,seperti tergilagila dgn si lelaki ituh selalu dibanggakan😂😂😂,tergilagila dengan si lelaki ituh dibanggakan,0
548,bullying,autoo ngakakk 😂 Gilaa sih ini,autoo ngakakk gilaa sih,0
549,tidak bully,Apa cuma ak yang ngerasa kalo Giselle gendutan skg?,aku merasa kalau giselle gendutan skg,1
550,bullying,jadi mama yg baik & berkorban cm krn nasehat pacar doang??? #miris,mama yang berkorban cuma karena nasehat pacar saja miris,0
551,bullying,Buat anak gk ada alasan apapun...jungkir balik jg di jabanin sel...ini cuma naik pswt pagi aja..pke di omongin...emang ke ganggu ya bobonya ama wijin...,anak tidak alasan apapun jungkir juga jabanin sel pswt pagi saja pakai omongin memang ganggu ya bobonya ama wijin,0
552,bullying,Mama isel bucin ya :(,mama isel bucin ya,0
553,bullying,"Gempi gak butuh biji wijen woi...sbg seorg ibu jg, aneh bgt bc caption bgitu..itu hal yg biasa bgt. Tambh lebih gak bermakna ada ucapan trima kasih segala ke org lain. Hadehhhhh",gempi tidak butuh biji wijen woi sebagai seorg juga aneh sangat baca caption begitu yang sangat tambh tidak bermakna ucapan terima kasih orang hadehhhhh,0
554,tidak bully,Tetep cantikkkk padahal lack of sleep,tetap cantikkkk lack of sleep,1
555,tidak bully,"Hal paling menyakitkan dari anak broken home dikenalin orang baru dari yg Deket sama ortu,,,apalagi nanti ortu punya keluarga baru dan anak baru rasanya aneh,,, semoga gempita ga ngerasain ya sayang😘😘😘",menyakitkan anak broken home dikenalin orang yang deket orangtua orangtua keluarga anak aneh semoga gempita tidak merasakan ya sayang,1
556,tidak bully,Gempiiii😍😍 pasti seneng deh punya mama hebat kyk mama gisel❤️,gempiiii senang deh mama hebat seperti mama gisel,1
557,bullying,Ini cowoknya gapunya kerjaan ya? Perasaan ngintil mulu heran,cowoknya tidak punya kerjaan ya perasaan ngintil terus heran,0
558,tidak bully,Cantik bangeet gempi,cantik bangeet gempi,1
559,bullying,"Emg kalo lg jatuh cinta mah kaya gtu, dimana aja , kapan aja, dengan siapa . pacarnyalah yg bakal disebut2 ...netizen nich kaya gx pernah pacaran...uhuk uhuk",memang kalau lagi jatuh cinta mah kaya begitu di mana saja saja pacarnyalah yang disebut2 netizen nich kaya gx pacaran uhuk uhuk,0
560,bullying,Apaan sih lebay banget. Sebagai orang tua udah K E W A J I B A Nnya keles gitu buat anak..... Proud Mama tu yg bisa 24 JAM PENUH bisa buat anak suami dan keluarga. Kalaupun kerja atau berkarya dengan ijin suami dan tidak mengesampingkan anak suami.,sih lebay sekali orang tua sudah ke e w a j i b a nnya keles begitu anak proud mama itu yang 24 jam penuh anak suami keluarga kerja berkarya ijin suami mengesampingkan anak suami,0
561,bullying,Biasanya kalo cerai emg gara2 pading selingkuh/deket sm perempuan lain gitu pasti macel trauma atau gmn ya males gitu buat fokus ke laki2 lain mending bahagiain diri ke gempi but ini baru satu bulan cerai macel udh ada gandengan😁jd dsni siapa yg puber ke dua macel atau pading? Ehehe,kalau cerai memang gara2 pading selingkuh deket sama perempuan begitu macel trauma bagaimana ya males begitu fokus laki2 mending bahagiain gempi but cerai macel sudah gandengan jadi di sini yang puber macel pading ehehe,0
562,tidak bully,Idola gueh 😍,idola gueh,1
563,bullying,Baru kebeli tuh nenen palsu nya kmrin kmrin masih blm nyampe dana nya ya😂😂😂 jadi cewe ko maksa maksain😂,kebeli tuh nenen palsu nya kemarin kemarin belum sampai dana nya ya cewek ko maksa maksain,0
564,tidak bully,Aduh kak milen😢,aduh kak milen,1
565,bullying,Gimana rasanya punya nenen? Suka sakit ga kalo datang bulan?,gimana nenen suka sakit tidak kalau,0
566,tidak bully,Sedih . Kasian keluarga nya. Demi apa millen jadi kaya gini..,sedih kasihan keluarga nya millen kaya gini,1
567,bullying,Conggggg bencoooongg,conggggg bencoooongg,0
568,bullying,Baca postingan ini gue langsung cek ig dia kirain dah jd cowo gak taunya masih jd cewe jd yg dimaksud jd diri sendiri tuh apa 😂,baca postingan saya langsung cek ig kirain sudah jadi cowok tidak tahunya jadi cewek jadi yang jadi tuh,0
569,bullying,ga gitu tolol,tidak begitu tolol,0
570,bullying,"Kamu bukan influencer dan kamu bukan dirimu sendiri. Yg suka ngaku2 klo dia jd diri sndiri padahal gak sama sekali. Segeralah kembali ke fitrahmu, Boy.",influencer dirimu yang suka ngaku2 kalau jadi sendiri tidak segeralah fitrahmu boy,0
571,bullying,Bukan jadi diri sendiri tapi kamu membohongi diri sendiri @millencyrus,membohongi <USERNAME>,0
572,tidak bully,@millencyrus semangat ya... Gausah peduliin omongan orang yang gak tau apa2 tentang kamu ❤️🌈 #pride🌈 🏳️,<USERNAME> semangat ya tidak usah peduliin omongan orang tidak tahu apa2 pride,1
573,tidak bully,"orang2 indonesia sangat close minded ya. coba deh kalian tuker posisi sebagai @millencyrus , emg pada awalnya dia yang membuat dirinya menjadi seperti sekarang? pasti aku yakin pada awalnya millen juga bingung dan bukan mau nya dia untuk menjadi seperti sekarang. tolong deh respect aja sama keputusan orang dalam menjalani hidupnya. dia mau bagaimanapun itu bukan hak kita untuk men-judge orang lain, tolong kalau berfikir itu open minded. kalian pun gatau rasanya seperti apa diginiin sampai hal yang terjadi sama millen terjadi sama kalian semua.",orang2 indonesia close minded ya coba deh tuker posisi <USERNAME> memang millen bingung nya tolong deh respect saja keputusan orang menjalani hidupnya hak men judge orang tolong berfikir open minded gatau diginiin millen,1
574,tidak bully,"Ah sudahlah, suka2 lu aja, intinya gw merasa gagal jadi cewek kalau tengok lu",ah suka2 kamu saja intinya saya gagal cewek tengok kamu,1
575,bullying,aduhhh gbloknya pure sekali,aduhhh gbloknya pure,0
576,bullying,‘jadi diri sendiri’ mksdnya jadi sm dg apa yg ng rasa nyaman bukang lia dari ‘dia ganti gender dsb’ huft @mikhafelicia_,maksudnya sama dengan yang ng nyaman bukang lia ganti gender dan sebagainya huft <USERNAME>,0
577,tidak bully,BALIK LAGI JADI LAKI-LAKI ATUHH PLISS:(((( @millencyrus,laki laki atuhh pliss <USERNAME>,1
578,tidak bully,sukses terusss kakak aku😘,sukses terusss kakak,1
579,tidak bully,Dia bangga. Karna nama dia ada di media😂,bangga karena nama media,1
580,tidak bully,"Ya udah, lu balik lagi jadi laki",ya sudah kamu laki,1
581,bullying,Tapi aku masih nyaman dijalan syetan,nyaman dijalan syetan,0
582,tidak bully,Semangat mas millen! Kami selalu berdoa untuk kamu yg lebih baik 😊,semangat mas millen berdoa yang,1
583,tidak bully,Semoga cepat sadar,semoga cepat sadar,1
584,bullying,Faktanya millen tak jadi diri sendiri .. jati diri cowok malah jadi cewek,faktanya millen jati cowok cewek,0
585,bullying,Tapi kamu berdosa pedro ..,berdosa pedro,0
586,tidak bully,"ka millen sabar dan tetap kuat yaa, ingat banyak yg mendukung kakak juga kok. smangat!!🔥",ka millen sabar kuat yaa yang mendukung kakak semangat,1
587,bullying,membohongi diri sendiri itu melakukan sesuatu hanya utk di senangi org pdh diri dia sendiri ga nyaman. Dan itu namanya munafik,membohongi untuk senangi orang pdh tidak nyaman namanya munafik,0
588,bullying,Kaya gini hal positif? Ini bukan jdi diri sendiri namanya ini menjadi org lain dan hal negatif mencontoh kan hal yg buruk buat generasi muda,kaya gini positif jadi namanya orang negatif mencontoh yang buruk generasi muda,0
